orthoGp1: TxA|gene10320_TxA TxA|gene10401_TxA TxA|gene10576_TxA TxA|gene515_TxA TxA|gene7230_TxA TxA|gene9072_TxA TxA|gene10465_TxA TxA|gene3221_TxA TxA|gene5071_TxA TxA|gene8942_TxA TxA|gene10394_TxA TxA|gene10622_TxA TxA|gene6229_TxA TxA|gene10619_TxA TxA|gene3724_TxA TxA|gene1739_TxA TxA|gene7351_TxA TxA|gene2603_TxA TxA|gene5844_TxA TxA|gene3055_TxA TxA|gene4904_TxA TxA|gene6892_TxA TxA|gene9421_TxA TxA|gene9253_TxA TxB|gene10214_TxB TxB|gene10546_TxB TxB|gene3053_TxB TxB|gene7518_TxB TxB|gene1794_TxB TxB|gene3937_TxB TxB|gene3938_TxB TxB|gene9069_TxB TxB|gene1814_TxB TxB|gene965_TxB TxB|gene4220_TxB TxB|gene5757_TxB TxB|gene6742_TxB TxB|gene8458_TxB TxB|gene1162_TxB TxA|gene4938_TxA
orthoGp2: TxB|gene3819_TxB TxB|gene4122_TxB TxB|gene10230_TxB TxB|gene10384_TxB TxB|gene5077_TxB TxB|gene10617_TxB TxB|gene5076_TxB TxB|gene4123_TxB TxB|gene10500_TxB TxB|gene5354_TxB TxB|gene1995_TxB TxB|gene8420_TxB TxB|gene9978_TxB
orthoGp3: TxB|gene3298_TxB TxB|gene5219_TxB TxB|gene7539_TxB TxB|gene7790_TxB TxB|gene4022_TxB TxB|gene6764_TxB TxB|gene9977_TxB TxB|gene7277_TxB TxB|gene5726_TxB TxA|gene1587_TxA TxA|gene6850_TxA
orthoGp4: TxA|gene4089_TxA TxA|gene5479_TxA TxA|gene5566_TxA TxA|gene7213_TxA TxA|gene9485_TxA TxB|gene1172_TxB TxB|gene3446_TxB TxB|gene4288_TxB TxB|gene8205_TxB
orthoGp5: TxA|gene1007_TxA TxA|gene308_TxA TxA|gene7309_TxA TxA|gene1473_TxA TxB|gene10140_TxB TxB|gene4798_TxB TxB|gene6817_TxB TxB|gene973_TxB
orthoGp6: TxA|gene10197_TxA TxA|gene2095_TxA TxA|gene3807_TxA TxA|gene3863_TxA TxB|gene10098_TxB TxB|gene2132_TxB TxB|gene7194_TxB TxB|gene8480_TxB
orthoGp7: TxA|gene151_TxA TxA|gene2566_TxA TxA|gene4953_TxA TxA|gene7986_TxA TxB|gene3661_TxB TxB|gene7029_TxB TxB|gene7596_TxB TxB|gene8837_TxB
orthoGp8: TxA|gene3483_TxA TxA|gene8059_TxA TxA|gene8705_TxA TxA|gene9232_TxA TxB|gene5923_TxB TxB|gene923_TxB TxA|gene3486_TxA TxB|gene4637_TxB
orthoGp9: TxA|gene3778_TxA TxA|gene6997_TxA TxA|gene810_TxA TxA|gene9291_TxA TxB|gene4048_TxB TxB|gene592_TxB TxB|gene6769_TxB TxB|gene9717_TxB
orthoGp10: TxA|gene148_TxA TxA|gene3475_TxA TxA|gene9783_TxA TxB|gene1189_TxB TxB|gene176_TxB TxB|gene7820_TxB TxA|gene7381_TxA
orthoGp11: TxA|gene2562_TxA TxA|gene8943_TxA TxA|gene5723_TxA TxA|gene4124_TxA TxA|gene9882_TxA TxA|gene8845_TxA TxA|gene5072_TxA
orthoGp12: TxA|gene4566_TxA TxA|gene6384_TxA TxB|gene1360_TxB TxB|gene2313_TxB TxB|gene7196_TxB TxB|gene82_TxB TxA|gene7876_TxA
orthoGp13: TxA|gene6961_TxA TxA|gene8681_TxA TxA|gene8472_TxA TxA|gene8680_TxA TxA|gene9280_TxA TxA|gene9285_TxA TxB|gene5081_TxB
orthoGp14: TxA|gene10164_TxA TxA|gene8179_TxA TxA|gene114_TxA TxA|gene3003_TxA TxB|gene4445_TxB TxB|gene5122_TxB
orthoGp15: TxA|gene2557_TxA TxA|gene2564_TxA TxA|gene4830_TxA TxA|gene7565_TxA TxA|gene7665_TxA TxB|gene4766_TxB
orthoGp16: TxA|gene288_TxA TxA|gene5029_TxA TxA|gene8001_TxA TxB|gene5504_TxB TxB|gene7078_TxB TxB|gene578_TxB
orthoGp17: TxB|gene1176_TxB TxB|gene5296_TxB TxB|gene6702_TxB TxB|gene8017_TxB TxB|gene6083_TxB TxA|gene3466_TxA
orthoGp18: TxB|gene3981_TxB TxB|gene4227_TxB TxB|gene9068_TxB TxB|gene8846_TxB TxB|gene871_TxB TxB|gene7352_TxB
orthoGp19: TxA|gene4675_TxA TxA|gene5461_TxA TxB|gene5878_TxB TxB|gene7776_TxB TxB|gene8972_TxB
orthoGp20: TxA|gene4855_TxA TxA|gene4868_TxA TxB|gene1599_TxB TxB|gene1613_TxB TxB|gene1611_TxB
orthoGp21: TxA|gene5561_TxA TxA|gene5562_TxA TxB|gene1874_TxB TxB|gene617_TxB TxB|gene1873_TxB
orthoGp22: TxA|gene5598_TxA TxA|gene8609_TxA TxA|gene9974_TxA TxB|gene2392_TxB TxB|gene9159_TxB
orthoGp23: TxA|gene8020_TxA TxA|gene8025_TxA TxA|gene8400_TxA TxA|gene8051_TxA TxB|gene4624_TxB
orthoGp24: TxB|gene10280_TxB TxB|gene10349_TxB TxB|gene7787_TxB TxB|gene4937_TxB TxB|gene8236_TxB
orthoGp25: TxB|gene1408_TxB TxB|gene2671_TxB TxB|gene3524_TxB TxA|gene613_TxA TxA|gene8683_TxA
orthoGp26: TxB|gene1820_TxB TxB|gene3503_TxB TxB|gene6415_TxB TxB|gene8938_TxB TxA|gene632_TxA
orthoGp27: TxB|gene2509_TxB TxB|gene6085_TxB TxB|gene8682_TxB TxB|gene7712_TxB TxA|gene10227_TxA
orthoGp28: TxB|gene292_TxB TxB|gene3523_TxB TxB|gene481_TxB TxA|gene3293_TxA TxA|gene3854_TxA
orthoGp29: TxB|gene3188_TxB TxB|gene428_TxB TxB|gene8946_TxB TxA|gene2967_TxA TxA|gene3009_TxA
orthoGp30: TxB|gene6065_TxB TxB|gene916_TxB TxB|gene6124_TxB TxB|gene9762_TxB TxA|gene4939_TxA
orthoGp31: TxB|gene3820_TxB TxB|gene7537_TxB TxB|gene7540_TxB TxB|gene3827_TxB TxB|gene6765_TxB
orthoGp32: TxB|gene3866_TxB TxB|gene6701_TxB TxB|gene7826_TxB TxB|gene7041_TxB TxB|gene9545_TxB
orthoGp33: TxA|gene10208_TxA TxA|gene8124_TxA TxA|gene2905_TxA TxB|gene10115_TxB
orthoGp34: TxA|gene1261_TxA TxA|gene8443_TxA TxB|gene1940_TxB TxB|gene8725_TxB
orthoGp35: TxA|gene1672_TxA TxA|gene6866_TxA TxB|gene2597_TxB TxB|gene750_TxB
orthoGp36: TxA|gene1770_TxA TxA|gene3643_TxA TxB|gene4524_TxB TxB|gene6098_TxB
orthoGp37: TxA|gene2141_TxA TxA|gene4245_TxA TxB|gene2169_TxB TxB|gene5982_TxB
orthoGp38: TxA|gene2532_TxA TxA|gene6268_TxA TxB|gene4206_TxB TxB|gene5484_TxB
orthoGp39: TxA|gene2697_TxA TxA|gene612_TxA TxA|gene614_TxA TxA|gene3392_TxA
orthoGp40: TxA|gene270_TxA TxA|gene5645_TxA TxB|gene3634_TxB TxB|gene7079_TxB
orthoGp41: TxA|gene2776_TxA TxA|gene6819_TxA TxA|gene9902_TxA TxB|gene2847_TxB
orthoGp42: TxA|gene3768_TxA TxA|gene3770_TxA TxB|gene3334_TxB TxB|gene5409_TxB
orthoGp43: TxA|gene3852_TxA TxA|gene5559_TxA TxB|gene2950_TxB TxB|gene3332_TxB
orthoGp44: TxA|gene4578_TxA TxA|gene5144_TxA TxB|gene3081_TxB TxB|gene7202_TxB
orthoGp45: TxA|gene5463_TxA TxA|gene6160_TxA TxB|gene6285_TxB TxB|gene7394_TxB
orthoGp46: TxA|gene546_TxA TxA|gene551_TxA TxB|gene9235_TxB TxB|gene9239_TxB
orthoGp47: TxA|gene5647_TxA TxA|gene6856_TxA TxB|gene3632_TxB TxB|gene7336_TxB
orthoGp48: TxA|gene5765_TxA TxA|gene7944_TxA TxB|gene3333_TxB TxB|gene7006_TxB
orthoGp49: TxA|gene5832_TxA TxA|gene7867_TxA TxB|gene246_TxB TxB|gene2514_TxB
orthoGp50: TxA|gene6043_TxA TxA|gene6663_TxA TxB|gene3044_TxB TxB|gene9694_TxB
orthoGp51: TxA|gene6356_TxA TxA|gene9288_TxA TxB|gene3095_TxB TxB|gene4839_TxB
orthoGp52: TxA|gene6473_TxA TxA|gene6486_TxA TxB|gene10120_TxB TxB|gene10121_TxB
orthoGp53: TxA|gene6521_TxA TxA|gene6754_TxA TxB|gene5862_TxB TxB|gene7743_TxB
orthoGp54: TxA|gene6661_TxA TxA|gene7260_TxA TxB|gene6524_TxB TxB|gene9838_TxB
orthoGp55: TxA|gene7097_TxA TxA|gene9883_TxA TxB|gene5749_TxB TxB|gene7080_TxB
orthoGp56: TxA|gene7116_TxA TxA|gene7127_TxA TxB|gene6683_TxB TxB|gene6692_TxB
orthoGp57: TxA|gene766_TxA TxA|gene770_TxA TxB|gene8298_TxB TxB|gene8300_TxB
orthoGp58: TxA|gene8427_TxA TxA|gene8434_TxA TxB|gene8769_TxB TxB|gene8773_TxB
orthoGp59: TxB|gene10385_TxB TxB|gene3891_TxB TxB|gene1451_TxB TxA|gene5361_TxA
orthoGp60: TxB|gene10436_TxB TxB|gene7884_TxB TxA|gene10259_TxA TxA|gene1868_TxA
orthoGp61: TxB|gene1192_TxB TxB|gene291_TxB TxA|gene3292_TxA TxA|gene9525_TxA
orthoGp62: TxB|gene2940_TxB TxB|gene7430_TxB TxA|gene2808_TxA TxA|gene6552_TxA
orthoGp63: TxB|gene3016_TxB TxB|gene954_TxB TxA|gene4639_TxA TxA|gene8005_TxA
orthoGp64: TxB|gene4132_TxB TxB|gene4897_TxB TxB|gene8322_TxB TxA|gene8218_TxA
orthoGp65: TxB|gene51_TxB TxB|gene6284_TxB TxB|gene6281_TxB TxA|gene8693_TxA
orthoGp66: TxB|gene5457_TxB TxB|gene7362_TxB TxB|gene8854_TxB TxA|gene1484_TxA
orthoGp67: TxB|gene5569_TxB TxB|gene8789_TxB TxA|gene1289_TxA TxA|gene2902_TxA
orthoGp68: TxA|gene3712_TxA TxB|gene9052_TxB TxB|gene9779_TxB TxA|gene8041_TxA
orthoGp69: TxA|gene426_TxA TxB|gene7710_TxB TxA|gene6566_TxA TxB|gene846_TxB
orthoGp70: TxA|gene5698_TxA TxB|gene346_TxB TxA|gene7061_TxA TxB|gene3793_TxB
orthoGp71: TxA|gene6593_TxA TxB|gene126_TxB TxB|gene128_TxB TxB|gene132_TxB
orthoGp72: TxA|gene9790_TxA TxB|gene179_TxB TxB|gene180_TxB TxB|gene197_TxB
orthoGp73: TxA|gene1102_TxA TxA|gene9448_TxA TxB|gene3019_TxB
orthoGp1229: TxA|gene2761_TxA TxB|gene10004_TxB
orthoGp1230: TxA|gene2762_TxA TxB|gene3589_TxB
orthoGp1231: TxA|gene2763_TxA TxB|gene3590_TxB
orthoGp1232: TxA|gene2764_TxA TxB|gene3588_TxB
orthoGp1233: TxA|gene2765_TxA TxB|gene3591_TxB
orthoGp1234: TxA|gene2766_TxA TxB|gene3584_TxB
orthoGp1235: TxA|gene2767_TxA TxB|gene3585_TxB
orthoGp1236: TxA|gene2768_TxA TxB|gene3587_TxB
orthoGp1237: TxA|gene2769_TxA TxB|gene3586_TxB
orthoGp1238: TxA|gene276_TxA TxB|gene5884_TxB
orthoGp1239: TxA|gene2779_TxA TxB|gene8323_TxB
orthoGp1240: TxA|gene277_TxA TxB|gene4429_TxB
orthoGp1241: TxA|gene2780_TxA TxB|gene2716_TxB
orthoGp1242: TxA|gene2781_TxA TxB|gene9763_TxB
orthoGp1243: TxA|gene2782_TxA TxB|gene9766_TxB
orthoGp1244: TxA|gene2783_TxA TxB|gene2715_TxB
orthoGp1245: TxA|gene2784_TxA TxB|gene9764_TxB
orthoGp1246: TxA|gene2785_TxA TxB|gene9765_TxB
orthoGp1247: TxA|gene2786_TxA TxB|gene9412_TxB
orthoGp1248: TxA|gene2787_TxA TxB|gene9416_TxB
orthoGp1249: TxA|gene2788_TxA TxB|gene9413_TxB
orthoGp1250: TxA|gene2789_TxA TxB|gene9414_TxB
orthoGp1251: TxA|gene278_TxA TxB|gene9939_TxB
orthoGp1252: TxA|gene2790_TxA TxB|gene9411_TxB
orthoGp1253: TxA|gene2791_TxA TxB|gene7408_TxB
orthoGp1254: TxA|gene2792_TxA TxB|gene7403_TxB
orthoGp1255: TxA|gene2794_TxA TxB|gene7417_TxB
orthoGp1256: TxA|gene2795_TxA TxB|gene7432_TxB
orthoGp1257: TxA|gene2797_TxA TxB|gene7410_TxB
orthoGp1258: TxA|gene2799_TxA TxB|gene7402_TxB
orthoGp1259: TxA|gene279_TxA TxB|gene5883_TxB
orthoGp1260: TxA|gene27_TxA TxB|gene5985_TxB
orthoGp1261: TxA|gene2800_TxA TxB|gene7415_TxB
orthoGp1262: TxA|gene2801_TxA TxB|gene7438_TxB
orthoGp1263: TxA|gene2802_TxA TxB|gene7428_TxB
orthoGp1264: TxA|gene2803_TxA TxB|gene7418_TxB
orthoGp1265: TxA|gene2804_TxA TxB|gene7421_TxB
orthoGp1266: TxA|gene2805_TxA TxB|gene7429_TxB
orthoGp1267: TxA|gene2806_TxA TxB|gene7427_TxB
orthoGp1268: TxA|gene2807_TxA TxB|gene7439_TxB
orthoGp1269: TxA|gene2809_TxA TxB|gene7423_TxB
orthoGp1270: TxA|gene2810_TxA TxB|gene7413_TxB
orthoGp1271: TxA|gene2813_TxA TxB|gene7407_TxB
orthoGp1272: TxA|gene2814_TxA TxB|gene7440_TxB
orthoGp1273: TxA|gene2815_TxA TxB|gene7412_TxB
orthoGp1274: TxA|gene2816_TxA TxB|gene7422_TxB
orthoGp1275: TxA|gene2817_TxA TxB|gene7433_TxB
orthoGp1276: TxA|gene2818_TxA TxB|gene7404_TxB
orthoGp1277: TxA|gene2819_TxA TxB|gene7437_TxB
orthoGp1278: TxA|gene281_TxA TxB|gene7075_TxB
orthoGp1279: TxA|gene2820_TxA TxB|gene7420_TxB
orthoGp1280: TxA|gene2821_TxA TxB|gene7416_TxB
orthoGp1281: TxA|gene2822_TxA TxB|gene7409_TxB
orthoGp1282: TxA|gene2823_TxA TxB|gene7431_TxB
orthoGp1283: TxA|gene2824_TxA TxB|gene7441_TxB
orthoGp1284: TxA|gene2826_TxA TxB|gene7442_TxB
orthoGp1285: TxA|gene2827_TxA TxB|gene7425_TxB
orthoGp1286: TxA|gene2828_TxA TxB|gene7411_TxB
orthoGp1287: TxA|gene2829_TxA TxB|gene7419_TxB
orthoGp1288: TxA|gene282_TxA TxB|gene5880_TxB
orthoGp1289: TxA|gene2830_TxA TxB|gene7434_TxB
orthoGp1290: TxA|gene2831_TxA TxB|gene7426_TxB
orthoGp1291: TxA|gene2832_TxA TxB|gene7435_TxB
orthoGp1292: TxA|gene2833_TxA TxB|gene7436_TxB
orthoGp1293: TxA|gene2835_TxA TxB|gene7414_TxB
orthoGp1294: TxA|gene283_TxA TxB|gene9932_TxB
orthoGp1295: TxA|gene2844_TxA TxB|gene7571_TxB
orthoGp1296: TxA|gene2849_TxA TxB|gene10075_TxB
orthoGp1297: TxA|gene284_TxA TxB|gene7076_TxB
orthoGp1298: TxA|gene285_TxA TxB|gene9935_TxB
orthoGp1299: TxA|gene286_TxA TxB|gene9931_TxB
orthoGp1300: TxA|gene287_TxA TxB|gene5886_TxB
orthoGp1301: TxA|gene2885_TxA TxB|gene7943_TxB
orthoGp1302: TxA|gene2887_TxA TxB|gene7938_TxB
orthoGp1303: TxA|gene2888_TxA TxB|gene7937_TxB
orthoGp1304: TxA|gene2889_TxA TxB|gene7939_TxB
orthoGp1305: TxA|gene2890_TxA TxB|gene7935_TxB
orthoGp1306: TxA|gene2891_TxA TxB|gene10539_TxB
orthoGp1307: TxA|gene2893_TxA TxB|gene9108_TxB
orthoGp1308: TxA|gene2894_TxA TxB|gene9114_TxB
orthoGp1309: TxA|gene2895_TxA TxB|gene9113_TxB
orthoGp1310: TxA|gene2896_TxA TxB|gene9112_TxB
orthoGp1311: TxA|gene2897_TxA TxB|gene9116_TxB
orthoGp1312: TxA|gene2898_TxA TxB|gene9110_TxB
orthoGp1313: TxA|gene2899_TxA TxB|gene9109_TxB
orthoGp1314: TxA|gene289_TxA TxB|gene5888_TxB
orthoGp1315: TxA|gene28_TxA TxB|gene6000_TxB
orthoGp1316: TxA|gene2900_TxA TxB|gene9111_TxB
orthoGp1317: TxA|gene2903_TxA TxB|gene9118_TxB
orthoGp1318: TxA|gene2904_TxA TxB|gene9117_TxB
orthoGp1319: TxA|gene2914_TxA TxB|gene4149_TxB
orthoGp1320: TxA|gene2915_TxA TxB|gene4150_TxB
orthoGp1321: TxA|gene2918_TxA TxB|gene4154_TxB
orthoGp1322: TxA|gene2919_TxA TxB|gene4156_TxB
orthoGp1323: TxA|gene2920_TxA TxB|gene4159_TxB
orthoGp1324: TxA|gene2921_TxA TxB|gene4152_TxB
orthoGp1325: TxA|gene2922_TxA TxB|gene4160_TxB
orthoGp1326: TxA|gene2923_TxA TxB|gene4155_TxB
orthoGp1327: TxA|gene2924_TxA TxB|gene4158_TxB
orthoGp1328: TxA|gene2925_TxA TxB|gene4157_TxB
orthoGp1329: TxA|gene2957_TxA TxB|gene8517_TxB
orthoGp1330: TxA|gene2959_TxA TxB|gene8519_TxB
orthoGp1331: TxA|gene2960_TxA TxB|gene8518_TxB
orthoGp1332: TxA|gene2962_TxA TxB|gene966_TxB
orthoGp1333: TxA|gene2963_TxA TxB|gene3175_TxB
orthoGp1334: TxA|gene2964_TxA TxB|gene3178_TxB
orthoGp1335: TxA|gene2966_TxA TxB|gene3195_TxB
orthoGp1336: TxA|gene2968_TxA TxB|gene3184_TxB
orthoGp1337: TxA|gene2970_TxA TxB|gene3192_TxB
orthoGp1338: TxA|gene2971_TxA TxB|gene3190_TxB
orthoGp1339: TxA|gene2972_TxA TxB|gene3177_TxB
orthoGp1340: TxA|gene2973_TxA TxB|gene3182_TxB
orthoGp1341: TxA|gene2993_TxA TxB|gene7620_TxB
orthoGp1342: TxA|gene2994_TxA TxB|gene7623_TxB
orthoGp1343: TxA|gene2995_TxA TxB|gene7617_TxB
orthoGp1344: TxA|gene29_TxA TxB|gene5994_TxB
orthoGp1345: TxA|gene3010_TxA TxB|gene9913_TxB
orthoGp1346: TxA|gene3011_TxA TxB|gene9912_TxB
orthoGp1347: TxA|gene3012_TxA TxB|gene680_TxB
orthoGp1348: TxA|gene3013_TxA TxB|gene678_TxB
orthoGp1349: TxA|gene3014_TxA TxB|gene679_TxB
orthoGp1350: TxA|gene3031_TxA TxB|gene3141_TxB
orthoGp1351: TxA|gene3032_TxA TxB|gene6741_TxB
orthoGp1352: TxA|gene3034_TxA TxB|gene4894_TxB
orthoGp1353: TxA|gene3045_TxA TxB|gene8089_TxB
orthoGp1354: TxA|gene3046_TxA TxB|gene8092_TxB
orthoGp1355: TxA|gene3047_TxA TxB|gene8088_TxB
orthoGp1356: TxA|gene3048_TxA TxB|gene8094_TxB
orthoGp1357: TxA|gene3049_TxA TxB|gene8093_TxB
orthoGp1358: TxA|gene3051_TxA TxB|gene8091_TxB
orthoGp1359: TxA|gene3052_TxA TxB|gene8090_TxB
orthoGp1360: TxA|gene3054_TxA TxB|gene3814_TxB
orthoGp1361: TxA|gene305_TxA TxB|gene10139_TxB
orthoGp1362: TxA|gene3069_TxA TxB|gene5184_TxB
orthoGp1363: TxA|gene306_TxA TxB|gene9820_TxB
orthoGp1364: TxA|gene3070_TxA TxB|gene5189_TxB
orthoGp1365: TxA|gene3071_TxA TxB|gene5190_TxB
orthoGp1366: TxA|gene3072_TxA TxB|gene5185_TxB
orthoGp1367: TxA|gene3073_TxA TxB|gene5186_TxB
orthoGp1368: TxA|gene3074_TxA TxB|gene5187_TxB
orthoGp1369: TxA|gene3075_TxA TxB|gene5188_TxB
orthoGp1370: TxA|gene309_TxA TxB|gene9819_TxB
orthoGp1371: TxA|gene310_TxA TxB|gene6394_TxB
orthoGp1372: TxA|gene3110_TxA TxB|gene133_TxB
orthoGp1373: TxA|gene3111_TxA TxB|gene2927_TxB
orthoGp1374: TxA|gene3112_TxA TxB|gene2926_TxB
orthoGp1375: TxA|gene3113_TxA TxB|gene9997_TxB
orthoGp1376: TxA|gene3115_TxA TxB|gene9998_TxB
orthoGp1377: TxA|gene3116_TxA TxB|gene9999_TxB
orthoGp1378: TxA|gene3117_TxA TxB|gene134_TxB
orthoGp1379: TxA|gene3119_TxA TxB|gene5376_TxB
orthoGp1380: TxA|gene311_TxA TxB|gene6390_TxB
orthoGp1381: TxA|gene3120_TxA TxB|gene5377_TxB
orthoGp1382: TxA|gene3126_TxA TxB|gene1324_TxB
orthoGp1383: TxA|gene3127_TxA TxB|gene1348_TxB
orthoGp1384: TxA|gene3128_TxA TxB|gene1326_TxB
orthoGp1385: TxA|gene312_TxA TxB|gene6398_TxB
orthoGp1386: TxA|gene3131_TxA TxB|gene1342_TxB
orthoGp1387: TxA|gene313_TxA TxB|gene6389_TxB
orthoGp1388: TxA|gene3142_TxA TxB|gene10308_TxB
orthoGp1389: TxA|gene3143_TxA TxB|gene2340_TxB
orthoGp1390: TxA|gene3144_TxA TxB|gene2342_TxB
orthoGp1391: TxA|gene3145_TxA TxB|gene2348_TxB
orthoGp1392: TxA|gene314_TxA TxB|gene6391_TxB
orthoGp1393: TxA|gene315_TxA TxB|gene6392_TxB
orthoGp1394: TxA|gene316_TxA TxB|gene9963_TxB
orthoGp1395: TxA|gene318_TxA TxB|gene9953_TxB
orthoGp1396: TxA|gene3198_TxA TxB|gene5141_TxB
orthoGp1397: TxA|gene3199_TxA TxB|gene5133_TxB
orthoGp1398: TxA|gene319_TxA TxB|gene9954_TxB
orthoGp1399: TxA|gene3200_TxA TxB|gene5137_TxB
orthoGp1400: TxA|gene3201_TxA TxB|gene5138_TxB
orthoGp1401: TxA|gene3202_TxA TxB|gene5142_TxB
orthoGp1402: TxA|gene3205_TxA TxB|gene5140_TxB
orthoGp1403: TxA|gene3206_TxA TxB|gene5139_TxB
orthoGp1404: TxA|gene3207_TxA TxB|gene5135_TxB
orthoGp1405: TxA|gene3208_TxA TxB|gene5136_TxB
orthoGp1406: TxA|gene3209_TxA TxB|gene5134_TxB
orthoGp1407: TxA|gene320_TxA TxB|gene9969_TxB
orthoGp1408: TxA|gene321_TxA TxB|gene9960_TxB
orthoGp1409: TxA|gene3222_TxA TxB|gene2117_TxB
orthoGp1410: TxA|gene3223_TxA TxB|gene2115_TxB
orthoGp1411: TxA|gene3224_TxA TxB|gene2118_TxB
orthoGp1412: TxA|gene3225_TxA TxB|gene2111_TxB
orthoGp1413: TxA|gene3226_TxA TxB|gene3602_TxB
orthoGp1414: TxA|gene3227_TxA TxB|gene2126_TxB
orthoGp1415: TxA|gene3228_TxA TxB|gene2121_TxB
orthoGp1416: TxA|gene3229_TxA TxB|gene2116_TxB
orthoGp1417: TxA|gene322_TxA TxB|gene9966_TxB
orthoGp1418: TxA|gene3230_TxA TxB|gene2123_TxB
orthoGp1419: TxA|gene3231_TxA TxB|gene3610_TxB
orthoGp1420: TxA|gene3232_TxA TxB|gene3606_TxB
orthoGp1421: TxA|gene3233_TxA TxB|gene2125_TxB
orthoGp1422: TxA|gene3234_TxA TxB|gene3609_TxB
orthoGp1423: TxA|gene3236_TxA TxB|gene3607_TxB
orthoGp1424: TxA|gene3237_TxA TxB|gene3605_TxB
orthoGp1425: TxA|gene3238_TxA TxB|gene2120_TxB
orthoGp1426: TxA|gene3239_TxA TxB|gene3611_TxB
orthoGp1427: TxA|gene323_TxA TxB|gene9957_TxB
orthoGp1428: TxA|gene3240_TxA TxB|gene2127_TxB
orthoGp1429: TxA|gene3241_TxA TxB|gene3601_TxB
orthoGp1430: TxA|gene3242_TxA TxB|gene3603_TxB
orthoGp1431: TxA|gene3243_TxA TxB|gene3612_TxB
orthoGp1432: TxA|gene3244_TxA TxB|gene2113_TxB
orthoGp1433: TxA|gene3245_TxA TxB|gene3613_TxB
orthoGp1434: TxA|gene3246_TxA TxB|gene3608_TxB
orthoGp1435: TxA|gene3247_TxA TxB|gene2128_TxB
orthoGp1436: TxA|gene324_TxA TxB|gene9961_TxB
orthoGp1437: TxA|gene325_TxA TxB|gene9955_TxB
orthoGp1438: TxA|gene326_TxA TxB|gene9965_TxB
orthoGp1439: TxA|gene327_TxA TxB|gene9959_TxB
orthoGp1440: TxA|gene328_TxA TxB|gene9956_TxB
orthoGp1441: TxA|gene3294_TxA TxB|gene290_TxB
orthoGp1442: TxA|gene3296_TxA TxB|gene341_TxB
orthoGp1443: TxA|gene3297_TxA TxB|gene342_TxB
orthoGp1444: TxA|gene329_TxA TxB|gene9964_TxB
orthoGp1445: TxA|gene331_TxA TxB|gene9958_TxB
orthoGp1446: TxA|gene332_TxA TxB|gene9968_TxB
orthoGp1447: TxA|gene3336_TxA TxB|gene6801_TxB
orthoGp1448: TxA|gene3337_TxA TxB|gene6803_TxB
orthoGp1449: TxA|gene3338_TxA TxB|gene6800_TxB
orthoGp1450: TxA|gene333_TxA TxB|gene9971_TxB
orthoGp1451: TxA|gene3340_TxA TxB|gene8279_TxB
orthoGp1452: TxA|gene3341_TxA TxB|gene8275_TxB
orthoGp1453: TxA|gene3342_TxA TxB|gene8267_TxB
orthoGp1454: TxA|gene3343_TxA TxB|gene8277_TxB
orthoGp1455: TxA|gene3344_TxA TxB|gene8274_TxB
orthoGp1456: TxA|gene3345_TxA TxB|gene8268_TxB
orthoGp1457: TxA|gene3346_TxA TxB|gene8273_TxB
orthoGp1458: TxA|gene3348_TxA TxB|gene8270_TxB
orthoGp1459: TxA|gene3349_TxA TxB|gene8272_TxB
orthoGp1460: TxA|gene334_TxA TxB|gene9962_TxB
orthoGp1461: TxA|gene3350_TxA TxB|gene8269_TxB
orthoGp1462: TxA|gene3351_TxA TxB|gene8276_TxB
orthoGp1463: TxA|gene3352_TxA TxB|gene8278_TxB
orthoGp1464: TxA|gene3354_TxA TxB|gene1210_TxB
orthoGp1465: TxA|gene3355_TxA TxB|gene1221_TxB
orthoGp1466: TxA|gene3358_TxA TxB|gene1212_TxB
orthoGp1467: TxA|gene3359_TxA TxB|gene1200_TxB
orthoGp1468: TxA|gene3360_TxA TxB|gene1228_TxB
orthoGp1469: TxA|gene3361_TxA TxB|gene1206_TxB
orthoGp1470: TxA|gene3362_TxA TxB|gene1205_TxB
orthoGp1471: TxA|gene3363_TxA TxB|gene1202_TxB
orthoGp1472: TxA|gene3364_TxA TxB|gene1226_TxB
orthoGp1473: TxA|gene3365_TxA TxB|gene1198_TxB
orthoGp1474: TxA|gene3366_TxA TxB|gene1199_TxB
orthoGp1475: TxA|gene3367_TxA TxB|gene1227_TxB
orthoGp1476: TxA|gene3368_TxA TxB|gene1230_TxB
orthoGp1477: TxA|gene3369_TxA TxB|gene1224_TxB
orthoGp1478: TxA|gene3370_TxA TxB|gene1218_TxB
orthoGp1479: TxA|gene3371_TxA TxB|gene1225_TxB
orthoGp1480: TxA|gene3372_TxA TxB|gene1220_TxB
orthoGp1481: TxA|gene3373_TxA TxB|gene1203_TxB
orthoGp1482: TxA|gene3374_TxA TxB|gene1215_TxB
orthoGp1483: TxA|gene3375_TxA TxB|gene1204_TxB
orthoGp1484: TxA|gene3378_TxA TxB|gene9566_TxB
orthoGp1485: TxA|gene3380_TxA TxB|gene9568_TxB
orthoGp1486: TxA|gene3381_TxA TxB|gene9567_TxB
orthoGp1487: TxA|gene3382_TxA TxB|gene9565_TxB
orthoGp1488: TxA|gene3384_TxA TxB|gene4898_TxB
orthoGp1489: TxA|gene3385_TxA TxB|gene4901_TxB
orthoGp1490: TxA|gene3386_TxA TxB|gene4900_TxB
